sID,schoolname,level,eType,address,city,region,lati,longi
B000006325,풍산초등학교,초등학교,공립,전북특별자치도 순창군 풍산면 금풍로 997-10,전북특별자치도교육청,전북특별자치도순창교육지원청,35.33714861,127.13754
B000008048,서귀중앙초등학교,초등학교,공립,제주특별자치도 서귀포시 동문동로 54,제주특별자치도교육청,제주특별자치도서귀포시교육지원청,33.2527179,126.5639143
B000005529,천안신안초등학교,초등학교,공립,충청남도 천안시 동남구 원성25길 21,충청남도교육청,충청남도천안교육지원청,36.81450552,127.1621815
B000012808,둔내고등학교,고등학교,공립,강원특별자치도 횡성군 둔내면 둔내로 22,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.51120755,128.2126711
B000005983,전주서원초등학교,초등학교,공립,전북특별자치도 전주시 완산구 오두정길 45,전북특별자치도교육청,전북특별자치도전주교육지원청,35.80949428,127.1186619
B000002604,토현초등학교,초등학교,공립,부산광역시 연제구 토현로 48,부산광역시교육청,부산광역시동래교육지원청,35.18174888,129.112111
B000002091,서울세검정초등학교,초등학교,공립,서울특별시 종로구 세검정로9길 1,서울특별시교육청,서울특별시중부교육지원청,37.60317127,126.9609387
B000010070,남포중학교,중학교,공립,충청남도 보령시 남포면 야동2길 24,충청남도교육청,충청남도보령교육지원청,36.29473801,126.5901471
B000007455,교동초등학교,초등학교,공립,경상남도 창원시 마산회원구 무학로 589,경상남도교육청,경상남도창원교육지원청,35.22140544,128.5623703
B000007358,가천초등학교,초등학교,공립,경상북도 성주군 가천면 가천로 52,경상북도교육청,경상북도성주교육지원청,35.88480202,128.1677872
B000004433,능북초등학교,초등학교,공립,경기도 여주시 능서면 백석1길 8-16,경기도교육청,경기도여주교육지원청,37.33313156,127.5919594
B000007555,진주초등학교,초등학교,공립,경상남도 진주시 진주성로24번길 7,경상남도교육청,경상남도진주교육지원청,35.19273712,128.0785207
B000008463,영훈국제중학교,중학교,사립,서울특별시 강북구 도봉로13가길 19,서울특별시교육청,서울특별시성북강북교육지원청,37.61437718,127.0276039
B000004841,후평초등학교,초등학교,공립,강원특별자치도 춘천시 춘천로295번길 17,강원특별자치도교육청,강원특별자치도춘천교육지원청,37.88271582,127.7441564
B000009823,대동여자중학교,중학교,사립,강원특별자치도 횡성군 횡성읍 대동로 28,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.49231246,127.9796333
B000009185,창성중학교,중학교,공립,경기도 성남시 수정구 수정로 400,경기도교육청,경기도성남교육지원청,37.46011345,127.1530015
B000002084,서울매동초등학교,초등학교,공립,서울특별시 종로구 사직로9길 19,서울특별시교육청,서울특별시중부교육지원청,37.57731605,126.9667696
B000008195,창동중학교,중학교,공립,서울특별시 도봉구 방학로 32,서울특별시교육청,서울특별시북부교육지원청,37.66276724,127.0496351
B000007861,동해초등학교,초등학교,공립,경상남도 고성군 동해면 동해로 1585,경상남도교육청,경상남도고성교육지원청,35.04606235,128.4444573
B000009227,송림중학교,중학교,사립,경기도 성남시 분당구 이매로 100,경기도교육청,경기도성남교육지원청,37.39256332,127.1310835
B000002085,서울재동초등학교,초등학교,공립,서울특별시 종로구 북촌로4길 7,서울특별시교육청,서울특별시중부교육지원청,37.57992482,126.9855602
B000002768,대구입석초등학교,초등학교,공립,대구광역시 동구 아양로 300,대구광역시교육청,대구광역시동부교육지원청,35.89077483,128.643696
B000013047,백화여자고등학교,고등학교,사립,전북특별자치도 장수군 장계면 백화로 4-31,전북특별자치도교육청,전북특별자치도장수교육지원청,35.72820928,127.5868122
B000023826,울산중학교,중학교,공립,울산광역시 중구 종가7길 6,울산광역시교육청,울산광역시강북교육지원청,35.56568804,129.3237577
B000005993,전주금암초등학교,초등학교,공립,전북특별자치도 전주시 덕진구 권삼득로 210,전북특별자치도교육청,전북특별자치도전주교육지원청,35.8373939,127.1359727
B000026652,은월초등학교,초등학교,공립,울산광역시 북구 당수골23길 7,울산광역시교육청,울산광역시강북교육지원청,35.63427229,129.3647526
B000001869,서울중랑초등학교,초등학교,공립,서울특별시 중랑구 봉우재로6길 26,서울특별시교육청,서울특별시동부교육지원청,37.5891883,127.0757847
B000006463,안일초등학교,초등학교,공립,전라남도 여수시 화양면 화양로 341-3,전라남도교육청,전라남도여수교육지원청,34.64014267,127.6271364
B000004839,동춘천초등학교,초등학교,공립,강원특별자치도 춘천시 성심로 77,강원특별자치도교육청,강원특별자치도춘천교육지원청,37.87721839,127.7428554
B000009497,장기중학교,중학교,공립,경기도 김포시 청송로 5,경기도교육청,경기도김포교육지원청,37.64781054,126.664266
B000004884,태장초등학교,초등학교,공립,강원특별자치도 원주시 현충로 260,강원특별자치도교육청,강원특별자치도원주교육지원청,37.37640453,127.9512777
B000023086,위례고등학교,고등학교,공립,경기도 하남시 위례순환로 323,경기도교육청,경기도광주하남교육지원청,37.47687541,127.1505173
B000012467,풍생고등학교,고등학교,사립,경기도 성남시 수정구 산성대로 111,경기도교육청,경기도성남교육지원청,37.43517869,127.130332
B000003545,호계초등학교,초등학교,공립,울산광역시 북구 동대13길 20,울산광역시교육청,울산광역시강북교육지원청,35.62997804,129.3568126
B000003903,와동초등학교,초등학교,공립,경기도 안산시 단원구 사세충열로 26,경기도교육청,경기도안산교육지원청,37.33690039,126.8312735
B000006164,영원초등학교,초등학교,공립,전북특별자치도 정읍시 영원면 영원로 1087,전북특별자치도교육청,전북특별자치도정읍교육지원청,35.6556042,126.7841791
B000006391,목포대연초등학교,초등학교,공립,전라남도 목포시 용당로 374,전라남도교육청,전라남도목포교육지원청,34.82029965,126.3996798
B000026108,산내초등학교,초등학교,공립,경기도 파주시 교하로 140,경기도교육청,경기도파주교육지원청,37.72271395,126.7366083
B000009711,가평중학교,중학교,공립,경기도 가평군 가평읍 광장로 10,경기도교육청,경기도가평교육지원청,37.82701335,127.510541
B000006138,여산초등학교,초등학교,공립,전북특별자치도 익산시 여산면 동헌길 14,전북특별자치도교육청,전북특별자치도익산교육지원청,36.05902788,127.086875
B000008325,공항중학교,중학교,공립,서울특별시 강서구 방화대로 241,서울특별시교육청,서울특별시강서양천교육지원청,37.56261595,126.8153399
B000027064,KIS High School,고등학교,사립,제주특별자치도 서귀포시 글로벌에듀로 260번길 8,제주특별자치도교육청,제주특별자치도서귀포시교육지원청,33.28828755,126.2867848
B000025525,광혜원고등학교,고등학교,공립,충청북도 진천군 광혜원면 덕성산로 56,충청북도교육청,충청북도진천교육지원청,36.99445626,127.4283617
B000004944,운양초등학교,초등학교,공립,강원특별자치도 강릉시 사천면 이설당1길 36,강원특별자치도교육청,강원특별자치도강릉교육지원청,37.83704552,128.8590459
B000012481,상동고등학교,고등학교,공립,경기도 부천시 원미구 상이로 22,경기도교육청,경기도부천교육지원청,37.49116766,126.744861
B000010078,설화중학교,중학교,공립,충청남도 아산시 배방읍 연화로 56,충청남도교육청,충청남도아산교육지원청,36.78578106,127.0961244
B000013050,순창제일고등학교,고등학교,공립,전북특별자치도 순창군 순창읍 담순로 1411,전북특별자치도교육청,전북특별자치도순창교육지원청,35.37863746,127.1492982
B000002857,대구성북초등학교,초등학교,공립,대구광역시 북구 호국로57길 42,대구광역시교육청,대구광역시서부교육지원청,35.925902,128.5943299
B000004815,상리초등학교,초등학교,공립,경기도 연천군 연천읍 상리로 70,경기도교육청,경기도연천교육지원청,38.13540319,127.075743
B000003272,운천초등학교,초등학교,공립,광주광역시 서구 치평로 59,광주광역시교육청,광주광역시서부교육지원청,35.1524311,126.8468027
B000011782,제주여자상업고등학교,고등학교,공립,제주특별자치도 제주시 동문로 89-1,제주특별자치도교육청,제주특별자치도제주시교육지원청,33.51467082,126.5361796
B000024755,매홀고등학교,고등학교,공립,경기도 오산시 내삼미로80번길 9-10,경기도교육청,경기도화성오산교육지원청,37.16898651,127.0687105
B000013461,솔샘고등학교,고등학교,공립,서울특별시 강북구 인수봉로 39,서울특별시교육청,서울특별시성북강북교육지원청,37.62411683,127.0121354
B000010347,전북체육중학교,중학교,공립,전북특별자치도 완주군 소양면 원암로 46,전북특별자치도교육청,전북특별자치도완주교육지원청,35.8656457,127.2499492
B000003778,상일초등학교,초등학교,공립,경기도 부천시 원미구 조마루로 57,경기도교육청,경기도부천교육지원청,37.50170508,126.7504878
B000023814,나래중학교,중학교,공립,경기도 김포시 김포한강9로 19,경기도교육청,경기도김포교육지원청,37.63908452,126.6257421
B000011084,가야중학교,중학교,공립,경상남도 김해시 경원로 95,경상남도교육청,경상남도김해교육지원청,35.23705465,128.8703302
B000010113,진산중학교,중학교,공립,충청남도 금산군 진산면 대둔산로 413,충청남도교육청,충청남도금산교육지원청,36.14545751,127.3711243
B000011588,충북산업과학고등학교,고등학교,공립,충청북도 옥천군 옥천읍 중앙로 144,충청북도교육청,충청북도옥천교육지원청,36.30866317,127.5765536
